,fold_change,-log10(fdr_BH),Gene
109,6.594453727065659,22.05138018493207,TSPAN4
1130,5.133829129315381,18.28016753798722,PTGS2
2249,2.009458354865673,9.912316210046033,IFI44L
3140,6.834335189228025,22.70660863064116,CENPK
